cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible_vmq_500k,liquidity_role,min_vmq_threshold,protocol_window
1,C1 Ridge,2023-01,2023-01-31,P_selected,DWY,0.026100357254192467,BUY,0.2693803336321283,0.2693803336321283,0.2693803336321283,278197.67000000004,0.6109156454576958,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.110670731707317,0.0028885456351438596,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,HPS,0.025708938254516357,BUY,0.18727992238679642,0.18727992238679642,0.18727992238679642,140364.41999999998,0.14752210125798318,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.048225806451612785,0.0012398342803387695,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,SOT,0.022945498186110032,NEUTRAL,0.08425666446623822,0.08425666446623822,0.04212833223311911,315208.4,0.7394928682287822,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.1598360655737705,0.0036675181526979153,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,MIC,0.021952741587329266,BUY,0.1890112592373126,0.1890112592373126,0.1890112592373126,469446.37,0.9710031334170166,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.04566385264773598,0.0010024467570576292,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,IMO,0.02194301267558025,BUY,0.15529442518720454,0.15529442518720454,0.15529442518720454,374693.734,0.8802816217194865,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,-0.010101010101010055,-0.00022164659268262776,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,LES,0.02058059559024516,BUY,0.22221888743892526,0.22221888743892526,0.22221888743892526,363549.225,0.8601802178589704,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.038775510204081653,0.000798023094315629,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,DHO,0.020009792281447503,BUY,0.16072287746869554,0.16072287746869554,0.16072287746869554,35972.405,0.0315402773359196,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.00041684035014588616,8.340888820945028e-06,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,NKL,0.01748199484575965,BUY,0.12690663344418746,0.12690663344418746,0.12690663344418746,1907.1760000000002,0.018533186995256447,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,-0.00974658869395717,-0.00017038981331149854,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,SLF,0.01411803143857698,NEUTRAL,-0.017732623039270035,-0.017732623039270035,-0.008866311519635017,274496.0,0.5967486648802784,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,-0.045226130653266305,-0.0006385039344080038,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,IAM,0.012278222022678758,BUY,0.43277034582085794,0.43277034582085794,0.43277034582085794,13544039.144499999,1.0,1,exclude,1,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,-0.022105263157894628,-0.0002714133289223712,1,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,BCI,0.011254612219838974,BUY,0.24814874816356763,0.24814874816356763,0.24814874816356763,1096782.8175000001,0.9999986939802256,1,exclude,1,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.32432432432432434,0.003650144503731559,1,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,AGM,0.010281784157624561,NEUTRAL,0.07716247497755915,0.07716247497755915,0.03858123748877958,44944.25,0.03623255506262697,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,-0.01666666666666672,-0.00017136306929374322,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,SAH,0.00872180093683845,BUY,0.18864752332492168,0.18864752332492168,0.18864752332492168,70813.93000000001,0.05381035391020677,1,exclude,0,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.07216494845360821,0.0006294083150295786,0,none,500000.0,2023-01_2025-06
1,C1 Ridge,2023-01,2023-01-31,P_selected,CMT,0.005107942027409809,NEUTRAL,0.08217798912977184,0.08217798912977184,0.04108899456488592,1487451.35,0.9999999974805409,1,exclude,1,56,42,0.263433,0.008251,0.2532,ok,0.019905689988395148,0.999629340895459,0.13236916657734524,42,0.10256410256410264,0.00052389148999075,1,none,500000.0,2023-01_2025-06
