date,ret_net,ret_gross,wealth100_net,drawdown_net
2023-02-10,0.00016276868946595366,0.00016276868946595366,106.97166199936765,-0.16461445876462943
2023-02-13,-0.0047796611789035085,-0.0047796611789035085,106.46037369926648,-0.1686073186054894
2023-02-14,-0.0087520812739198,-0.0087520812739198,105.52862385619864,-0.1758837349235962
2023-02-15,-0.00594009859260516,-0.00594009859260516,104.90177342615088,-0.1807790667899195
2023-02-16,0.0007613872019945221,0.0007613872019945221,104.98164429390408,-0.18015532245576737
2023-02-17,0.007789141032471007,0.007789141032471007,105.79936112713003,-0.17376943663765454
2023-02-20,-0.0027232970449986033,-0.0027232970449986033,105.51123803960975,-0.17601950788934684
2023-02-21,-0.022025749168472747,-0.022025749168472747,103.18727397609429,-0.19416829552829085
2023-02-22,0.0020251865902850747,0.0020251865902850747,103.39624745963876,-0.1925363359663681
2023-02-23,0.012442916473691275,0.012442916473691275,104.68279833047217,-0.18248913303925685
