month,decision_date,holding_start_exclusive,holding_end_inclusive,holding_period_label,cell,ticker,recommendation,weight,alpha,liquidity_L,vmq,realized_return_holding,contribution_gross,portfolio_alpha,portfolio_cvar,portfolio_liquidity,turnover,transaction_cost,gross_return,net_return
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,S2M,BUY,0.002020572662185619,0.6602414234542846,0.01798903621304637,10.0,-0.025000000000000022,-5.051431655464052e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,MDP,BUY,0.0018744661343626583,0.452366217243018,0.02557179620261295,22477.4495,0.0800640512409927,0.00015007735263111737,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,PRO,NEUTRAL,0.0015277239286553162,-0.0589681592836387,0.01800071324857275,51.3,0.013645224171539905,2.0846135478727425e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,BCP,NEUTRAL,0.0012585316668682145,0.10309314123124716,1.0,4343433.1725,0.11009174311926606,0.0001385539449763172,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,AFM,BUY,0.0012293305881712834,0.3542661188060119,0.01997076791029023,6667.95,0.007936507936507908,9.756591969613325e-06,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,CIH,BUY,0.0007024948008070627,0.3084855051443747,0.9980794256192659,640825.5349999999,0.10154263434480426,7.133317268747767e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,SAH,NEUTRAL,0.0004972162857144847,0.10177440993764868,0.05381035391020677,70813.93000000001,0.07216494845360821,3.588158762888032e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,SRM,NEUTRAL,0.00047842804760949613,-0.0490493314921146,0.01799467588621466,29.95,-0.03993288590604016,-1.9105012639439558e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,HPS,NEUTRAL,0.00044161576405985674,0.09838858508194046,0.14752210125798318,140364.41999999998,0.048225806451612785,2.129727636353175e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,MSA,BUY,0.00029192677369750295,0.35595993155384276,1.0,6920604.67,0.06341463414634152,1.8512429551548985e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,TGC,BUY,0.00016780526849356309,0.23786885691967766,0.9969217729919869,611269.9075,0.10172413793103452,1.7069846277793494e-05,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,NKL,NEUTRAL,0.00012787843507822724,0.013194444622489995,0.018533186995256447,1907.1760000000002,-0.00974658869395717,-1.2463785095343856e-06,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-01,2023-01-31,2023-01-31,2023-02-28,(2023-01 rebalance] → 2023-02,C4,INV,BUY,0.00011354528144573664,0.21612903756233645,0.01845171658509435,1626.6375,0.031036296685954756,3.524025042240116e-06,0.679617,0.011411,0.5892,1.0000000000000002,0.003,0.0439755509390205,0.04086771526567223
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CMT,BUY,0.18963581393779333,3.9306223848672097,0.9999964376237946,1034067.45,-0.037837837837837784,-0.007175409176024603,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,AFM,BUY,0.10014038789812611,0.440906296815059,0.02002352370413436,6836.2,0.0031471282454760274,0.00031515464326711844,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,LBV,NEUTRAL,0.09351401819393952,-0.07536866208148987,1.0,3061243.25,-0.011363636363636354,-0.0010626592976584028,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CSR,BUY,0.07266071079646944,2.077691700955194,0.9999740818607816,910033.8474999999,-0.0444444444444444,-0.003229364924287527,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,ARD,BUY,0.06937572254762268,0.48837951575291066,0.9999996019413807,1171041.635,0.00518259611907923,0.00035954635043362675,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,ATL,NEUTRAL,0.06631630919109788,-0.06442759052013612,0.999999919840497,1271202.9575,-0.07072987208427395,-0.004690544066187513,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,BOA,NEUTRAL,0.05874139116926079,0.07076430772449294,1.0,9772784.5,-0.026946107784431184,-0.0015828518578543354,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CIH,NEUTRAL,0.05088354481836255,0.03887045328877369,0.9999986607749326,1095213.6300000001,-0.012618296529968487,-0.0006420636570140401,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CMA,BUY,0.04609777850598722,0.4570077347132889,0.9999985364451657,1089665.05,-0.10188679245283017,-0.004696754791176055,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,MAB,BUY,0.03583240113455596,0.4101466421733914,0.018879978059355103,3087.95,0.0011641443538998875,4.171408746746925e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,DWY,NEUTRAL,0.03400380363160537,-0.061859773070515184,0.3229954843924837,203747.525,0.03888888888888897,0.0013223701412291007,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,MOX,NEUTRAL,0.022805870253262448,0.03563854187895332,0.01867528311102097,2393.5924999999997,-0.027355623100303927,-0.0006238687911226804,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,IBC,BUY,0.02159393723919695,0.44999054708459196,0.018144443710330336,557.511,-0.2416666666666667,-0.0052185348328059305,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,NKL,NEUTRAL,0.021302720301283426,0.03254131511461772,0.022410884027539987,14028.579999999998,0.1333333333333333,0.0028403627068377896,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,FBR,NEUTRAL,0.014616476788226926,-0.04213863552044876,0.02670358630016415,25256.825,-0.05524419535628511,-0.000807475499109415,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,COL,BUY,0.012874949625130784,0.3484082155324587,0.019824662812092882,6199.7055,-0.04642694583522988,-0.0005977445888772602,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,GAZ,NEUTRAL,0.012489007648307975,-0.03902123029674161,1.0,2997477.45,-0.1235955056179775,-0.0015435852149594123,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,JET,BUY,0.010114061057476541,0.2514295210290032,0.1840292194219782,156919.75,-0.014016433059448996,-0.00014176305977129988,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,SMI,BUY,0.009193444668641484,0.26551016983283704,0.10017327324247532,112793.7,-0.06039807824296495,-0.0005552663904189773,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,MIC,BUY,0.00765919351998451,0.5636964497288703,0.09862503876588408,111712.74000000002,-0.07664233576642332,-0.0005870184814586666,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,LES,BUY,0.006406821590381744,0.22139689594835146,0.09655206202937598,110241.49250000001,0.00020145044319108685,1.2906570488286263e-06,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,SLF,BUY,0.005727773594221386,0.3373315042872955,0.024225937725889733,19012.05,0.08135593220338988,0.0004659883602078418,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,AFI,BUY,0.0056786425510311715,0.3089412258331285,0.01893758703785677,3282.0375,0.05882352941176472,0.00033403779711948075,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,SAH,NEUTRAL,0.004992147502998294,-0.03079424423249764,0.9999999999999998,2543576.1,-0.09134615384615385,-0.00045601347383157496,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,MSA,NEUTRAL,0.004503913540008783,0.04750206433791487,1.0,8126108.8225,-0.01834862385321101,-8.26406154130052e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CRS,NEUTRAL,0.004357799882402852,0.008676537228825328,0.01866120036230652,2345.5474999999997,-0.029488615154908526,-0.00012850548365428335,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,SOT,NEUTRAL,0.0040405358021564685,0.015732155230307625,0.05441619026869869,71553.7,-0.13286219081272088,-0.0005368344387317429,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,TMA,NEUTRAL,0.0036156551392301155,-0.10245059853606558,0.9997940050319032,780465.8,0.06820049301561215,0.0002465894630699257,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,SBM,BUY,0.0018788646930042137,0.4542137143945839,0.12593447634729552,128912.9,-0.03609341825902335,-6.781464921671259e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,BCP,NEUTRAL,0.0018330799956122277,0.07072000549259742,1.0,11828347.8025,-0.05020920502092052,-9.203748931944243e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,IAM,BUY,0.0015435164915353656,0.4660679122403437,1.0,19150457.830000002,-0.07608695652173914,-0.0001174414721820387,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,LHM,NEUTRAL,0.0013014830598746172,0.009079587292324554,1.0,3813937.35,-0.013561741613133504,-1.765037697188992e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,DHO,BUY,0.0012464325013947022,0.5340451206229128,0.025950136984731535,23419.6495,0.07119341563786019,8.87377871363308e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,MUT,NEUTRAL,0.0008158922637712595,-0.03889778006604697,0.9999568629067194,878192.76,-0.022685185185185253,-1.8508667094811035e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,RDS,NEUTRAL,0.0005591940910584308,-0.01112500140399248,0.17696692521835472,153935.404,-0.21875,-0.00012232370741903175,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,TGC,BUY,0.0005064415007617403,0.46345261907900903,0.7866656527391069,331558.9175,-0.029365700861393895,-1.4872009615164653e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,TQM,BUY,0.00046416198821695064,0.9349772752208052,0.9999999956760686,1453693.8,-0.03903903903903905,-1.812043797843952e-05,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,CTM,NEUTRAL,0.00027577589597606956,0.041040794253304376,0.018394015191442428,1427.2099999999998,-0.007692307692307665,-2.1213530459697582e-06,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,HPS,BUY,0.0002680973692079212,0.7107124067559657,0.041870419147709476,54349.78500000001,0.00015386982612719535,4.125209558518133e-08,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-02,2023-02-28,2023-02-28,2023-03-31,(2023-02 rebalance] → 2023-03,C4,INV,BUY,0.00013222762082376542,0.3218168697353336,0.01917833871579382,4086.925,-0.03469387755102049,-4.587488885722485e-06,1.03492,0.013617,0.6999,1.4053049829316853,0.004215914948795056,-0.027674527177756092,-0.03178492682885392
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,AKT,BUY,0.3163958957038184,0.3591294762903777,0.9999146791109752,835562.8699999999,0.03672413793103435,0.011619366514640185,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,MAB,BUY,0.10715133871788052,2.5797589870466417,0.02666135824656168,25155.2,0.033720930232558066,0.003613242817230847,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CIH,BUY,0.07759816856656605,0.5195553503133364,0.9725740998515132,473028.6525,0.029334644378892216,0.0022763146793535476,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,AFM,BUY,0.07609068530472486,0.7406171473710342,0.8619125219956832,364454.15,0.015686274509803866,0.0011935793773290133,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CMA,BUY,0.06250112495362739,0.2793371375577231,1.0,2768078.85,0.03813559322033888,0.002383517477045106,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,DWY,BUY,0.05756748956158747,0.3113157369793298,0.5185460875540506,254638.65,-0.02473262032085566,-0.0014237948621515643,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CSR,BUY,0.05743162762436073,2.244929458137284,0.9999999999998597,2099710.955,-0.013486934532171868,-0.0007745766018458264,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,LES,BUY,0.0446649055212807,0.45996263097796364,0.4830759776749803,245767.37750000003,0.007049345417925457,0.0003148583470785135,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CMT,BUY,0.04008016863050924,0.5883616469262345,0.9839687658365996,507315.95,-0.026790595954073293,-0.001073771603551096,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,ADI,BUY,0.029604282932413704,0.2931262270924591,0.9999997753183202,1206786.3105000001,0.06788079470198682,0.0020095622520347072,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,TQM,BUY,0.024730046784230228,0.5697621212669102,1.0,6903893.63,0.0,0.0,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,BCI,NEUTRAL,0.014379200347073622,-0.045115064655837075,1.0,5306193.6475,-0.03248587570621464,-0.0004671209152297921,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,LHM,NEUTRAL,0.011912520678327869,0.034868440056605984,1.0,4614782.95,0.07814761215629518,0.0009309350457738126,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,IBC,NEUTRAL,0.010905543452292148,-0.059791667197950045,0.01843963229629478,1584.9225000000001,0.2197802197802199,0.0023968227367675062,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CDM,BUY,0.010902871867684474,0.8204447455308689,0.32635410301969636,204704.9,-0.007874015748031482,-8.584938478491697e-05,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,MOX,NEUTRAL,0.01027243136731122,0.0724172495150232,0.018140438997027775,543.46,0.0,0.0,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,ATL,BUY,0.0055195085197793144,0.30850653788874205,0.9999999999999962,2324704.1875,0.05734038226921512,0.0003164907284623356,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,HPS,BUY,0.005442555162739196,1.3859657832998924,0.024653176689290738,20132.04,-0.04571340618747122,-0.0002487977348520154,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CRS,BUY,0.0047937886138094245,0.24698870903150097,0.018178049500251293,675.301,0.03461538461538449,0.0001659388366318641,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,AFI,BUY,0.004629908939471004,0.6590581391896152,0.03016346830182976,33094.0,-0.02777777777777779,-0.00012860858165197238,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,IMO,NEUTRAL,0.0038193341842520535,0.024283234040652635,0.03840765700817152,48729.14,-0.030612244897959218,-0.00011691839339547115,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,BCP,NEUTRAL,0.0035076146742125816,0.008061801875156732,1.0,5811499.3625,-0.030303030303030165,-0.00010629135376401715,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,MNG,NEUTRAL,0.003422410991368746,0.09075338802403694,0.9999999331967206,1282594.6,-0.04315417810906241,-0.00014769133348393974,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,DHO,NEUTRAL,0.003022731235720831,0.004295272994666557,0.9946017515741817,576016.742,-0.02617397998460358,-7.911690686259308e-05,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,S2M,BUY,0.0025615661265730133,0.9059231896130261,0.017999921350069614,48.5,-0.14432989690721654,-0.000369710574969301,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,CTM,BUY,0.0024642748026153993,0.36386936666291825,0.01902111010150071,3562.4049999999997,-0.04761904761904767,-0.000117346419172162,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,ATW,NEUTRAL,0.0020266568935612857,-0.03086785211238622,1.0,13377655.584999999,0.012249999999999872,2.482654694612549e-05,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,SID,NEUTRAL,0.0014913470966293604,-0.0812683369305358,0.9999999850996477,1376367.56,-0.03539823008849563,-5.2791047668296024e-05,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,JET,NEUTRAL,0.0010573679024965363,0.0020581347414369454,0.0740336291131945,92105.095,0.0,0.0,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,BOA,NEUTRAL,0.0009726629514665799,0.0739113819073368,1.0,2560153.6025,-0.006134969325153339,-5.967257370960578e-06,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,SMI,BUY,0.0008842286114371717,0.28219489550491256,0.031969415567953414,36844.75,-0.050401753104455826,-4.456667216155213e-05,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,OUL,NEUTRAL,0.0006199353917964862,-0.07172856392253771,0.018173966132178677,661.0,0.0,0.0,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
2023-03,2023-03-31,2023-03-31,2023-04-28,(2023-03 rebalance] → 2023-04,C4,MIC,BUY,0.0004769203146060949,0.23833200111312391,0.03305204092769809,38996.165,0.0,0.0,0.744216,0.009858,0.7764,1.2161101519852102,0.003648330455955631,0.022636157781644517,0.018916064062774574
