sell_mode,cell,configuration,mois,date_rebalance,n_titres,poids_moyen,poids_max,n_BUY,n_NEUTRAL,n_SELL,w_BUY,w_NEUTRAL,w_SELL,liquidity_obj,cvar_obj,expected_alpha_raw
penalize,4,C4 Hybrid + régime,2018-08,2018-08-31,37,0.02701805394937715,0.4,19,9,9,0.8010468254071575,0.09824344500818001,0.10037772571161677,0.0,0.005585,0.804504
penalize,4,C4 Hybrid + régime,2018-09,2018-09-28,36,0.02777303691844559,0.15372755361611215,16,8,12,0.6716492853979532,0.17372135789264734,0.15445868577344082,0.0,0.006735,0.819843
penalize,4,C4 Hybrid + régime,2018-10,2018-10-31,43,0.02325351281786445,0.22245678122316706,13,8,22,0.6053520336714758,0.1732953368463618,0.22125368065033393,0.0,0.008785,0.905007
penalize,4,C4 Hybrid + régime,2018-11,2018-11-30,34,0.029398727743101885,0.33562254429955835,13,8,13,0.6448616338628582,0.22466830095058266,0.13002680845202325,0.0,0.008218,0.889479
penalize,4,C4 Hybrid + régime,2018-12,2018-12-31,42,0.023805574410458007,0.164350076886242,14,7,21,0.9026421332141855,0.008868175080068987,0.08832381694498186,0.0,0.008017,1.018014
penalize,4,C4 Hybrid + régime,2019-01,2019-01-31,40,0.024994336348632396,0.18975586211428117,10,16,14,0.493851813645195,0.39146961251423323,0.11445202778586745,0.0,0.007914,0.593277
penalize,4,C4 Hybrid + régime,2019-02,2019-02-28,37,0.02702290207047797,0.21555701562861623,10,12,15,0.6155274302010787,0.23192776634193457,0.15239218006467156,0.0,0.007679,0.71953
penalize,4,C4 Hybrid + régime,2019-03,2019-03-29,43,0.02325364620935583,0.3790394064379715,8,19,16,0.2547417768123528,0.6285955085009799,0.11656950168896796,0.0,0.005845,0.5057
penalize,4,C4 Hybrid + régime,2019-04,2019-04-30,46,0.02173460163992342,0.29913200020111874,10,18,18,0.3855024187857812,0.48972684759998597,0.12456240905071013,0.0,0.005181,0.504229
penalize,4,C4 Hybrid + régime,2019-05,2019-05-31,38,0.026308704640293872,0.24181464491708995,7,15,16,0.3524265382599484,0.47541938582280824,0.1718848522484105,0.0,0.007446,0.522121
penalize,4,C4 Hybrid + régime,2019-06,2019-06-28,40,0.024996970987230187,0.12166929992815809,7,17,16,0.42875313226269945,0.35819042783678023,0.21293527938972787,0.0,0.007878,0.596775
penalize,4,C4 Hybrid + régime,2019-07,2019-07-31,44,0.022723174033535812,0.13920430782995072,16,11,17,0.6222373239212513,0.2721564720336274,0.10542586152069684,0.0,0.006054,0.481759
penalize,4,C4 Hybrid + régime,2019-08,2019-08-30,38,0.026308187405535262,0.14866089445966954,14,8,16,0.49216281979973453,0.29096656276835053,0.2165817388422549,0.0,0.007565,0.572472
penalize,4,C4 Hybrid + régime,2019-09,2019-09-30,40,0.024991435479374137,0.20189397762207112,13,8,19,0.6441284801129097,0.2008629054930355,0.1546660335690203,0.0,0.005803,0.773405
penalize,4,C4 Hybrid + régime,2019-10,2019-10-31,44,0.0227234569377634,0.1438894447990145,14,19,11,0.5113175785061319,0.38992323859731576,0.09859128815814217,0.0,0.007008,0.687839
penalize,4,C4 Hybrid + régime,2019-11,2019-11-29,44,0.022725216865092365,0.10526332479390797,16,12,16,0.6662169221841419,0.19967602534511303,0.13401659453480907,0.0,0.00732,0.483056
penalize,4,C4 Hybrid + régime,2019-12,2019-12-31,43,0.023251799838163188,0.10140502495444863,13,18,12,0.5887903730595359,0.2615312355324556,0.14950578444902574,0.0,0.007259,0.452903
penalize,4,C4 Hybrid + régime,2020-01,2020-01-31,44,0.02272325470235355,0.10356037968496086,18,12,14,0.6206434330651376,0.22312582820690557,0.15605394563151304,0.0,0.006469,0.342189
penalize,4,C4 Hybrid + régime,2020-02,2020-02-28,44,0.02272465607315925,0.10746089508345331,15,14,15,0.552559807599651,0.3116386833129025,0.13568637630645358,0.0,0.007695,0.56131
penalize,4,C4 Hybrid + régime,2020-03,2020-03-31,28,0.035702297895326356,0.3046446969733859,11,11,6,0.7502155398726051,0.1818242121380018,0.06762458905853097,0.0,0.011606,0.932861
penalize,4,C4 Hybrid + régime,2020-04,2020-04-30,25,0.0399919204741632,0.35204967525512215,13,5,7,0.9041572126441607,0.04273291666768005,0.052907882542239104,0.0,0.010779,1.04756
penalize,4,C4 Hybrid + régime,2020-05,2020-05-29,31,0.03225566269701514,0.20305569287254577,13,6,12,0.8329951975430183,0.11942384895178142,0.04750649711266961,0.0,0.01174,1.093303
penalize,4,C4 Hybrid + régime,2020-06,2020-06-30,28,0.03569934902487713,0.17863402865210473,13,8,7,0.7300062021822732,0.24508391087470058,0.024491659639586046,0.0,0.008577,0.771162
penalize,4,C4 Hybrid + régime,2020-07,2020-07-29,38,0.02630406811873195,0.18031055361124573,17,9,12,0.9289480612696004,0.036628826990371476,0.03397770025184241,0.0,0.008361,0.63605
penalize,4,C4 Hybrid + régime,2020-08,2020-08-31,31,0.03224962931782297,0.14473633159888208,21,4,6,0.8861339365336667,0.10267218904575971,0.010932383273085773,0.0,0.008372,0.623618
penalize,4,C4 Hybrid + régime,2020-09,2020-09-30,37,0.027022290283243704,0.4,10,12,15,0.6590099317714044,0.2091625804775742,0.1316522282310385,0.0,0.008983,1.271038
penalize,4,C4 Hybrid + régime,2020-10,2020-10-28,44,0.022723046220834972,0.33212246179972255,9,11,24,0.7521219671580761,0.11873336508947877,0.1289587014691838,0.0,0.011196,1.658447
penalize,4,C4 Hybrid + régime,2020-11,2020-11-30,35,0.02856104804359485,0.13787294363522754,16,6,13,0.9151246652697962,0.009543970988494138,0.07496804526752944,0.0,0.011327,0.883249
penalize,4,C4 Hybrid + régime,2020-12,2020-12-31,35,0.02855168122767956,0.282845710317443,8,13,14,0.9464335344236418,0.018133681572603418,0.03474162697253948,0.0,0.010783,2.107737
penalize,4,C4 Hybrid + régime,2021-01,2021-01-29,32,0.031240677994746873,0.31861062359090325,11,7,14,0.7673716428256611,0.08479046353048625,0.14753958947575263,0.0,0.012806,1.062662
penalize,4,C4 Hybrid + régime,2021-02,2021-02-26,34,0.02940339559492779,0.28709215499667945,9,12,13,0.6965806187726796,0.15727291687153352,0.1458619145833317,0.0,0.011512,1.201524
penalize,4,C4 Hybrid + régime,2021-03,2021-03-31,41,0.02438343898209593,0.19114459457777358,12,15,14,0.592974991232055,0.25550814537591776,0.1512378616579605,0.0,0.012841,0.929442
penalize,4,C4 Hybrid + régime,2021-04,2021-04-30,30,0.0333243917421773,0.2893809704067848,10,6,14,0.7587803883645117,0.0716589247074857,0.16929243919332168,0.0,0.00962,1.083197
penalize,4,C4 Hybrid + régime,2021-05,2021-05-31,28,0.035706188049053546,0.3525794227084302,6,9,13,0.6920362210042285,0.1885493748652565,0.11918766950401424,0.0,0.008534,1.592412
penalize,4,C4 Hybrid + régime,2021-06,2021-06-30,37,0.027021126617363313,0.2743649460540019,9,12,16,0.6376949753948336,0.21157594889878223,0.1505107605488269,0.0,0.008198,1.618929
penalize,4,C4 Hybrid + régime,2021-07,2021-07-29,35,0.028558454775270116,0.36124579394851375,11,12,12,0.46420263536477074,0.3240720790840501,0.21127120268563335,0.0,0.007285,0.822492
penalize,4,C4 Hybrid + régime,2021-08,2021-08-31,42,0.02380250461168493,0.37118230996205753,12,13,17,0.4944516793147213,0.20249276959252474,0.302760744783521,0.0,0.009374,1.283161
penalize,4,C4 Hybrid + régime,2021-09,2021-09-30,34,0.029403391059318714,0.32426566355086495,8,13,13,0.7366404462604025,0.06938124799263791,0.19369360176379594,0.0,0.0104,0.707331
penalize,4,C4 Hybrid + régime,2021-10,2021-10-29,32,0.031238088862792297,0.32115733867665913,15,7,10,0.7564365261558634,0.0889023907705562,0.154279926682934,0.0,0.009891,0.651867
penalize,4,C4 Hybrid + régime,2021-11,2021-11-30,41,0.024382729690224907,0.20944681744654706,15,13,13,0.9059871136326192,0.03086333332402002,0.06284147034258197,0.0,0.008567,0.590373
penalize,4,C4 Hybrid + régime,2021-12,2021-12-31,34,0.029399322086173213,0.299359415307337,9,10,15,0.5023184894744003,0.34208702178944783,0.155171439666041,0.0,0.008205,1.087772
penalize,4,C4 Hybrid + régime,2022-01,2022-01-31,44,0.022717169641297538,0.18315464258799477,15,18,11,0.5957966228805234,0.3444195835082134,0.05933925782835479,0.0,0.008643,0.684815
penalize,4,C4 Hybrid + régime,2022-02,2022-02-28,33,0.030288927556202785,0.20618911800940584,15,8,10,0.7691276083421075,0.13430439520420565,0.09610260580837866,0.0,0.00657,0.825884
penalize,4,C4 Hybrid + régime,2022-03,2022-03-31,41,0.02437691862199155,0.20250249258625797,20,11,10,0.6269845265502454,0.27181487727884424,0.10065425967256394,0.0,0.006696,0.337018
penalize,4,C4 Hybrid + régime,2022-04,2022-04-29,41,0.024380053984837294,0.13187496843557467,22,10,9,0.7925220494818113,0.10454339160757119,0.1025167722889467,0.0,0.006057,0.354926
penalize,4,C4 Hybrid + régime,2022-05,2022-05-31,45,0.022217839144467788,0.2503424754043486,19,13,13,0.6660923614413911,0.24602673275592868,0.08768366730373073,0.0,0.00705,0.693415
penalize,4,C4 Hybrid + régime,2022-06,2022-06-30,41,0.02438204236124821,0.20477005289546132,22,10,9,0.7416103197751911,0.1362375342597633,0.12181588277622238,0.0,0.008565,0.476942
penalize,4,C4 Hybrid + régime,2022-07,2022-07-29,38,0.026308414251093523,0.203962436215801,16,13,9,0.7886301188294346,0.09752403232532728,0.11356559038679195,0.0,0.008339,0.687244
penalize,4,C4 Hybrid + régime,2022-08,2022-08-31,37,0.027018619908388965,0.20269531224819268,16,12,9,0.8024487330826471,0.14582671306879355,0.05141349045895106,0.0,0.007241,0.858852
penalize,4,C4 Hybrid + régime,2022-09,2022-09-30,44,0.02272025915175327,0.11390955300678676,19,13,12,0.7230075446448465,0.1714688547068144,0.10521500332548304,0.0,0.007313,0.640435
penalize,4,C4 Hybrid + régime,2022-10,2022-10-31,46,0.021733803927522378,0.16842919476697282,13,18,15,0.5796065756399078,0.2668000082395157,0.15334839678660594,0.1116,0.010793,0.675528
penalize,4,C4 Hybrid + régime,2022-11,2022-11-30,48,0.020829968348600996,0.13674992221983576,16,20,12,0.588891811984186,0.3443880341157798,0.0665586346328818,0.2219,0.010807,0.610575
penalize,4,C4 Hybrid + régime,2022-12,2022-12-30,44,0.022720428930904323,0.17342783984455293,14,18,12,0.7843008205503792,0.11905146121290609,0.09634659119650457,0.1891,0.009439,0.715009
penalize,4,C4 Hybrid + régime,2023-01,2023-01-31,50,0.019989825783331253,0.24258622407779734,20,19,11,0.9346449495594077,0.049335688827572076,0.015510650779582849,0.2559,0.012278,0.905263
penalize,4,C4 Hybrid + régime,2023-02,2023-02-28,51,0.01960419431426084,0.15711951675736915,20,18,13,0.7316669410126112,0.1879837295082545,0.08016323950643728,0.184,0.011816,0.685204
penalize,4,C4 Hybrid + régime,2023-03,2023-03-31,48,0.020824477293093297,0.23691788116917326,22,13,13,0.8661969518301228,0.08262508877404828,0.0507528694643072,0.1119,0.00824,0.716329
penalize,4,C4 Hybrid + régime,2023-04,2023-04-28,49,0.020400397196164544,0.20445766047206698,15,16,18,0.8044665240482393,0.09498963604929271,0.10016330251453075,0.2215,0.011725,1.194219
penalize,4,C4 Hybrid + régime,2023-05,2023-05-31,55,0.018179498035727115,0.11529617294255767,22,15,18,0.6364237623910909,0.20656734533579926,0.15688128423810105,0.1937,0.01188,0.646009
penalize,4,C4 Hybrid + régime,2023-06,2023-06-28,44,0.022713681219248275,0.1763861863344779,16,17,11,0.8032932087207407,0.1472619273529297,0.048846837573253685,0.2062,0.01021,0.799932
penalize,4,C4 Hybrid + régime,2023-07,2023-07-31,59,0.0169445267648112,0.3984395042050873,25,8,26,0.798065055105128,0.0733635289710098,0.128298495047723,0.3182,0.00994,0.794189
penalize,4,C4 Hybrid + régime,2023-08,2023-08-31,60,0.01666443889134745,0.3930447671348746,29,6,25,0.8622581754871594,0.020867762420711727,0.116740395572976,0.3105,0.010286,1.01627
penalize,4,C4 Hybrid + régime,2023-09,2023-09-27,60,0.016663797283388678,0.3147768858298686,29,9,22,0.8481062912461393,0.012081690399308781,0.1396398553578726,0.2916,0.012324,0.759845
penalize,4,C4 Hybrid + régime,2023-10,2023-10-31,49,0.02039955509044825,0.2981622152056008,24,10,15,0.7680785290955894,0.1534915120334762,0.07800815830289866,0.2579,0.012486,0.649233
penalize,4,C4 Hybrid + régime,2023-11,2023-11-30,50,0.019991123419464088,0.32120635770514044,24,9,17,0.7412846769726876,0.16976090510460004,0.08851058889591659,0.2002,0.011479,0.713931
penalize,4,C4 Hybrid + régime,2023-12,2023-12-29,54,0.018512249925815998,0.173003291974217,26,11,17,0.8733951600716129,0.09177567224100662,0.03449066368144458,0.2672,0.009071,0.742023
penalize,4,C4 Hybrid + régime,2024-01,2024-01-31,59,0.01694399303792925,0.24937609530317953,18,14,27,0.7196372980565486,0.16254052027088847,0.11751777091038827,0.3202,0.01186,1.133894
penalize,4,C4 Hybrid + régime,2024-02,2024-02-29,62,0.016128647720465423,0.14637738190985464,19,13,30,0.6294042686387151,0.1800663944055084,0.19050549562463268,0.237,0.011704,0.750756
penalize,4,C4 Hybrid + régime,2024-03,2024-03-29,51,0.01960007336912124,0.30358066220227464,19,12,20,0.8165740284294721,0.13573816204123837,0.04729155135447283,0.2718,0.010547,0.632335
penalize,4,C4 Hybrid + régime,2024-04,2024-04-30,54,0.018509060748226,0.1805432340008326,24,9,21,0.79651787322234,0.031623148742490975,0.17134825843937285,0.2644,0.012386,0.907972
penalize,4,C4 Hybrid + régime,2024-05,2024-05-31,54,0.018514497762007122,0.26833590270068214,21,12,21,0.8582279013230268,0.06833940084517813,0.07321557698017944,0.3025,0.009709,0.782218
penalize,4,C4 Hybrid + régime,2024-06,2024-06-28,48,0.02082400591244053,0.2548765692679502,20,14,14,0.8259011743830541,0.08242638359806458,0.09122472581602666,0.237,0.010269,0.829135
penalize,4,C4 Hybrid + régime,2024-07,2024-07-31,53,0.018861444904963647,0.3339786357990168,18,12,23,0.7469040204369711,0.16045491388069383,0.09229764564540842,0.2995,0.008814,0.691984
penalize,4,C4 Hybrid + régime,2024-08,2024-08-30,53,0.018863739644227672,0.10389328927126314,19,12,22,0.7104290589837908,0.14692028426336967,0.14242885789690612,0.1477,0.010056,0.820104
penalize,4,C4 Hybrid + régime,2024-09,2024-09-30,50,0.019993656403962178,0.12757740901097483,21,10,19,0.8190344917791342,0.10729224707184992,0.07335608134712471,0.2193,0.011031,0.920023
penalize,4,C4 Hybrid + régime,2024-10,2024-10-31,55,0.01817901409100508,0.10086112808361768,18,9,28,0.780109308783381,0.08093752887359519,0.1387989373483033,0.2426,0.009508,0.801944
penalize,4,C4 Hybrid + régime,2024-11,2024-11-29,57,0.01754145743444206,0.18336316581387888,16,15,26,0.5801012865267304,0.25068955060169,0.16907223663477694,0.3188,0.010228,0.83194
penalize,4,C4 Hybrid + régime,2024-12,2024-12-31,57,0.017540449916612865,0.16575947217217996,23,12,22,0.8112896324925672,0.06615499864846018,0.12236101410590568,0.2238,0.008772,0.934222
penalize,4,C4 Hybrid + régime,2025-01,2025-01-31,65,0.015383266178657026,0.06830128873515283,23,17,25,0.548608942905598,0.3046604507022317,0.1466429080048772,0.1948,0.008826,0.491468
penalize,4,C4 Hybrid + régime,2025-02,2025-02-28,66,0.01514993942051179,0.05551138136710449,17,20,29,0.34939247549131286,0.3958269276597724,0.25467659860269287,0.1678,0.008428,0.415358
penalize,4,C4 Hybrid + régime,2025-03,2025-03-28,66,0.01515115236181286,0.134283337822889,21,20,25,0.618502439996953,0.224510955015522,0.15696266086717384,0.1539,0.008325,0.513652
penalize,4,C4 Hybrid + régime,2025-04,2025-04-30,64,0.015622139110689912,0.06405855814611665,16,27,21,0.4343226602359165,0.3911923786581912,0.1743018641900467,0.1632,0.011533,0.47893
penalize,4,C4 Hybrid + régime,2025-05,2025-05-30,58,0.017238266127188366,0.08445246033342993,22,12,24,0.49424145139873243,0.22149822740146657,0.28407975657672635,0.1971,0.01127,0.324411
penalize,4,C4 Hybrid + régime,2025-06,2025-06-30,59,0.016941711218195418,0.11749655154159946,22,14,23,0.6780588209278225,0.20235590600618963,0.11914623493951741,0.2329,0.011806,0.581804
