sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,3,C3 Hybrid,2025-06,2025-06-30,-0.004623167849867493,0.8998505947032213,0.8603511759724414,30,0.7044671554530043,0.2951531381635594,0.0,17,13,0,0.06497409917882797,-0.047603419936223225,0.0,189
exclude,4,C4 Hybrid + régime,2023-01,2023-01-31,0.04086819306995437,0.999846258189768,0.45590425702295356,37,0.7123494997454037,0.28749675844436423,0.0,20,17,0,0.023461834595883274,0.01954086604446361,0.0,19
exclude,4,C4 Hybrid + régime,2023-02,2023-02-28,-0.031784677949248885,1.4052198934566296,0.6787841467900889,40,0.599031380831564,0.40096861916843596,0.0,21,19,0,-0.02081818136792211,-0.008000361678250736,0.0,22
exclude,4,C4 Hybrid + régime,2023-03,2023-03-31,0.018916064062774574,1.2161101519852102,0.5769978000170997,39,0.931957364700143,0.06804263529985684,0.0,23,16,0,0.019629236810770882,0.0024084831046030037,0.0,18
exclude,4,C4 Hybrid + régime,2023-04,2023-04-28,0.047375065667131455,0.8743215144000933,0.6337440094931912,34,0.5330041494513156,0.46685630651455856,0.0,16,18,0,0.014610403498810556,0.034628855921333336,0.0,21
exclude,4,C4 Hybrid + régime,2023-05,2023-05-31,0.019783241209518243,1.4529719303272883,0.6492990051156279,34,0.8864212435041788,0.11348150029020888,0.0,21,13,0,0.02012619650977698,0.003407052771553362,0.0,19
exclude,4,C4 Hybrid + régime,2023-06,2023-06-28,0.048171070271006755,1.2470006260950643,0.7222494727162411,38,0.8379422829308307,0.16178505317980907,0.0,18,20,0,0.05264549330559213,0.00039358475307653515,0.0,20
exclude,4,C4 Hybrid + régime,2023-07,2023-07-31,0.020890966554577783,1.1743360281158686,0.9934637646924591,28,0.934068874364796,0.06576913782813612,0.0,22,6,0,0.023998476750371325,0.00011130316201108086,0.0,20
exclude,4,C4 Hybrid + régime,2023-08,2023-08-31,0.0909289074272277,0.638621412597659,0.939660457948058,27,0.9289371473592448,0.07087337469426343,0.0,22,5,0,0.09563836362806054,-0.0030619771484446555,0.0,18
exclude,4,C4 Hybrid + régime,2023-09,2023-09-27,0.03309058607645832,0.6111911717795305,0.9849587463448669,33,0.9464198815093178,0.0533423623240212,0.0,25,8,0,0.030695116632250097,0.0009381423386484861,0.0,22
exclude,4,C4 Hybrid + régime,2023-10,2023-10-31,-0.03723023889688337,0.5407993126553821,0.9621191443939113,35,0.8994249380891849,0.10045399070415753,0.0,24,11,0,-0.033700414557892584,-0.0032893803547519394,0.0,20
exclude,4,C4 Hybrid + régime,2023-11,2023-11-30,0.01187780162718921,0.5525990362038443,0.8684970540548701,34,0.933040223510149,0.06682150327274482,0.0,24,10,0,0.01539514473866092,-0.003314148721319347,0.0,20
