fold_id,cell_id,cell_name,model,regime,train_start_month,train_end_month,test_start_month,test_end_month,n_train,n_test,n_features,clip_lower,clip_upper,rank_ic,ic_pearson,hit_ratio,sharpe_ls
68,3,hybrid_static,hybrid,False,2021-03,2024-02,2024-03,2024-08,44322,8015,33,-5.019230117376895,6.288089812288641,0.21263695984836056,0.2628002910590457,0.6182158452900811,3.3526616277015373
68,4,hybrid_adapt,hybrid,True,2021-03,2024-02,2024-03,2024-08,44322,8015,36,-5.019230117376895,6.288089812288641,0.21251834727854207,0.2622661432954147,0.6179663131628197,3.3526616277015373
69,1,ridge_static,ridge,False,2021-04,2024-03,2024-04,2024-09,44551,7909,33,-4.189295137386254,6.487713671439664,0.06721295629080255,0.08055646384613159,0.5223163484637754,2.3755471282652167
69,2,ridge_adapt,ridge,True,2021-04,2024-03,2024-04,2024-09,44551,7909,36,-4.189295137386254,6.487713671439664,0.06689418228634712,0.07956175724883942,0.5163737514224301,2.375547128265217
69,3,hybrid_static,hybrid,False,2021-04,2024-03,2024-04,2024-09,44551,7909,33,-4.189295137386254,6.487713671439664,0.12939967549186393,0.2181854034066627,0.6285244657984574,5.1554952019916
69,4,hybrid_adapt,hybrid,True,2021-04,2024-03,2024-04,2024-09,44551,7909,36,-4.189295137386254,6.487713671439664,0.12937732069190386,0.21769607810914998,0.6286509040333796,5.1554952019916
70,1,ridge_static,ridge,False,2021-05,2024-04,2024-05,2024-10,44641,8207,33,-4.473897787507479,6.423519782643304,0.07700638917577107,0.07118613062390086,0.5198001705860851,4.104271708702218
70,2,ridge_adapt,ridge,True,2021-05,2024-04,2024-05,2024-10,44641,8207,36,-4.473897787507479,6.423519782643304,0.07681066625903295,0.07020796828394545,0.5162666016814914,4.104271708702218
70,3,hybrid_static,hybrid,False,2021-05,2024-04,2024-05,2024-10,44641,8207,33,-4.473897787507479,6.423519782643304,0.1566695942530487,0.24060531818383118,0.6401852077494822,4.62436632767015
70,4,hybrid_adapt,hybrid,True,2021-05,2024-04,2024-05,2024-10,44641,8207,36,-4.473897787507479,6.423519782643304,0.1566827926620451,0.2400831788243292,0.6401852077494822,4.62436632767015
71,1,ridge_static,ridge,False,2021-06,2024-05,2024-06,2024-11,45137,7914,33,-4.10855393343618,6.304851818575904,0.06435991501142725,0.09267836545098503,0.507328784432651,5.522598512737685
71,2,ridge_adapt,ridge,True,2021-06,2024-05,2024-06,2024-11,45137,7914,36,-4.10855393343618,6.304851818575904,0.06443831131136582,0.091700582335946,0.5063179176143543,5.522598512737685
71,3,hybrid_static,hybrid,False,2021-06,2024-05,2024-06,2024-11,45137,7914,33,-4.10855393343618,6.304851818575904,0.14262112214280584,0.2344715895032424,0.6293909527419762,5.359666260737758
71,4,hybrid_adapt,hybrid,True,2021-06,2024-05,2024-06,2024-11,45137,7914,36,-4.10855393343618,6.304851818575904,0.14178175654870018,0.23151588051878633,0.6296436694465504,5.359666260737758
72,1,ridge_static,ridge,False,2021-07,2024-06,2024-07,2024-12,45095,8114,33,-4.148055247741171,6.698952188431981,0.03659435976113105,0.11310234462346057,0.48878481636677346,1.8078764199515678
72,2,ridge_adapt,ridge,True,2021-07,2024-06,2024-07,2024-12,45095,8114,36,-4.148055247741171,6.698952188431981,0.036209977172254916,0.11199227956328635,0.4891545476953414,2.0887745062186824
72,3,hybrid_static,hybrid,False,2021-07,2024-06,2024-07,2024-12,45095,8114,33,-4.148055247741171,6.698952188431981,0.09833330094027953,0.22719710705764223,0.6036480157752033,2.9347348760055527
72,4,hybrid_adapt,hybrid,True,2021-07,2024-06,2024-07,2024-12,45095,8114,36,-4.148055247741171,6.698952188431981,0.09728327800623461,0.2231873658662254,0.6027853093418782,2.680789310764896
73,1,ridge_static,ridge,False,2021-08,2024-07,2024-08,2025-01,45445,8082,33,-4.0697387203279485,7.324988920531952,-0.023854130826576492,0.09015070928806977,0.46052957188814647,0.13915074074681158
73,2,ridge_adapt,ridge,True,2021-08,2024-07,2024-08,2025-01,45445,8082,36,-4.0697387203279485,7.324988920531952,-0.02372981707932809,0.08954712243045149,0.45681761940113835,0.29713965177924095
73,3,hybrid_static,hybrid,False,2021-08,2024-07,2024-08,2025-01,45445,8082,33,-4.0697387203279485,7.324988920531952,0.043442982864857455,0.20146872934203008,0.5822816134620143,1.8089426404645779
73,4,hybrid_adapt,hybrid,True,2021-08,2024-07,2024-08,2025-01,45445,8082,36,-4.0697387203279485,7.324988920531952,0.042678388811972584,0.1992853654451393,0.5816629547141796,1.8089426404645776
74,1,ridge_static,ridge,False,2021-09,2024-08,2024-09,2025-02,45598,8182,33,-3.9261857432320033,7.396947852388333,-0.061396756947870536,0.05833283289813805,0.45367880713761916,0.48562166748106944
74,2,ridge_adapt,ridge,True,2021-09,2024-08,2024-09,2025-02,45598,8182,36,-3.9261857432320033,7.396947852388333,-0.06105679727964208,0.05821579151713998,0.45184551454412125,0.48562166748106944
74,3,hybrid_static,hybrid,False,2021-09,2024-08,2024-09,2025-02,45598,8182,33,-3.9261857432320033,7.396947852388333,-0.012591623008575107,0.08188033486612942,0.5531654852114397,0.4754560722955745
74,4,hybrid_adapt,hybrid,True,2021-09,2024-08,2024-09,2025-02,45598,8182,36,-3.9261857432320033,7.396947852388333,-0.01267381370587865,0.08164801812057883,0.5534099242239061,0.4826305851981024
75,1,ridge_static,ridge,False,2021-10,2024-09,2024-10,2025-03,45660,8266,33,-3.89492954154993,7.463138409394219,-0.06952364286874343,0.029292138352773892,0.4686668279699976,0.11920769315342342
75,2,ridge_adapt,ridge,True,2021-10,2024-09,2024-10,2025-03,45660,8266,36,-3.89492954154993,7.463138409394219,-0.06923619754203701,0.02928612856692202,0.46213404306798933,0.11920769315342342
75,3,hybrid_static,hybrid,False,2021-10,2024-09,2024-10,2025-03,45660,8266,33,-3.89492954154993,7.463138409394219,-0.007647937832130893,0.047646309354159797,0.5456085168158723,1.8541247504935745
75,4,hybrid_adapt,hybrid,True,2021-10,2024-09,2024-10,2025-03,45660,8266,36,-3.89492954154993,7.463138409394219,-0.0075302928899744215,0.04753999345098179,0.5459714493104283,2.003624510879105
76,1,ridge_static,ridge,False,2021-11,2024-10,2024-11,2025-04,46143,8184,33,-4.137349339116996,7.330397155668064,0.02682678769882863,0.06809857178326986,0.5151515151515151,2.0860099302356394
76,2,ridge_adapt,ridge,True,2021-11,2024-10,2024-11,2025-04,46143,8184,36,-4.137349339116996,7.330397155668064,0.026854876067965106,0.06809813183360122,0.5153958944281525,2.0860099302356394
76,3,hybrid_static,hybrid,False,2021-11,2024-10,2024-11,2025-04,46143,8184,33,-4.137349339116996,7.330397155668064,0.09909057079843507,0.11056452428654003,0.5652492668621701,5.214716169237701
76,4,hybrid_adapt,hybrid,True,2021-11,2024-10,2024-11,2025-04,46143,8184,36,-4.137349339116996,7.330397155668064,0.09902171278986924,0.11008499730249646,0.5650048875855328,5.214716169237701
77,1,ridge_static,ridge,False,2021-12,2024-11,2024-12,2025-05,46154,8429,33,-4.173649312037629,7.174785489782751,0.0534391864626851,0.07402976272421151,0.5322102265986475,10.929843014873216
77,2,ridge_adapt,ridge,True,2021-12,2024-11,2024-12,2025-05,46154,8429,36,-4.173649312037629,7.174785489782751,0.0535425940728733,0.07404988198728196,0.5323288646340016,10.929843014873216
77,3,hybrid_static,hybrid,False,2021-12,2024-11,2024-12,2025-05,46154,8429,33,-4.173649312037629,7.174785489782751,0.12799970877483308,0.11435367230529281,0.5763435757503855,6.778503739909497
77,4,hybrid_adapt,hybrid,True,2021-12,2024-11,2024-12,2025-05,46154,8429,36,-4.173649312037629,7.174785489782751,0.12853045542476385,0.11500725218359556,0.5764622137857397,6.778503739909497
78,1,ridge_static,ridge,False,2022-01,2024-12,2025-01,2025-06,46282,8324,33,-4.5109261498838515,6.8169185810968935,0.06047404522610182,0.05900646071085936,0.5351994233541566,1.3611735691875835
78,2,ridge_adapt,ridge,True,2022-01,2024-12,2025-01,2025-06,46282,8324,36,-4.5109261498838515,6.8169185810968935,0.06052316866872722,0.0590848675101701,0.5364007688611244,1.3611735691875835
78,3,hybrid_static,hybrid,False,2022-01,2024-12,2025-01,2025-06,46282,8324,33,-4.5109261498838515,6.8169185810968935,0.1278960944418824,0.09845164567116242,0.5720807304180683,1.9054046188900158
78,4,hybrid_adapt,hybrid,True,2022-01,2024-12,2025-01,2025-06,46282,8324,36,-4.5109261498838515,6.8169185810968935,0.128145215279999,0.09875283702711858,0.5720807304180683,1.9054046188900158
79,1,ridge_static,ridge,False,2022-02,2025-01,2025-02,2025-07,46581,8404,33,-4.695789142610371,6.406751226289684,0.0738772740235148,0.051413158359614054,0.5464064731080438,0.43868874850785555
79,2,ridge_adapt,ridge,True,2022-02,2025-01,2025-02,2025-07,46581,8404,36,-4.695789142610371,6.406751226289684,0.07426610066739753,0.05158003647655495,0.5503331746787244,0.5547528238815129
79,3,hybrid_static,hybrid,False,2022-02,2025-01,2025-02,2025-07,46581,8404,33,-4.695789142610371,6.406751226289684,0.14139138675048732,0.08818973501875262,0.5736554021894336,1.5107236733847675
79,4,hybrid_adapt,hybrid,True,2022-02,2025-01,2025-02,2025-07,46581,8404,36,-4.695789142610371,6.406751226289684,0.14145623720401387,0.08808555800949135,0.5736554021894336,1.663089728392823
80,1,ridge_static,ridge,False,2022-03,2025-02,2025-03,2025-08,46789,7659,33,-4.703845534884951,6.0273473080351305,0.09080511427508532,0.04630826555010358,0.5589502546024285,-1.3910183916592176
80,2,ridge_adapt,ridge,True,2022-03,2025-02,2025-03,2025-08,46789,7659,36,-4.703845534884951,6.0273473080351305,0.09094013633372114,0.04647757443794898,0.5623449536493015,-1.3910183916592176
80,3,hybrid_static,hybrid,False,2022-03,2025-02,2025-03,2025-08,46789,7659,33,-4.703845534884951,6.0273473080351305,0.14136305244657865,0.09804841575464675,0.5713539626583105,0.19935902501640249
80,4,hybrid_adapt,hybrid,True,2022-03,2025-02,2025-03,2025-08,46789,7659,36,-4.703845534884951,6.0273473080351305,0.1411771156594657,0.0980540029579533,0.5713539626583105,0.1993590250164023
