date,C4,C1,C2,C3,Principal,MASI,EqualWeight,dd_C4,dd_MASI,dd_EqualWeight,dd_C1,dd_C2,dd_C3,dd_Principal
2018-10-08,97.24101762780494,96.12242599969268,96.80963153244272,97.9297754752299,96.80963153244272,95.2699193774955,97.70616736189484,-0.024053293692836042,-0.05046159589994248,-0.023449738100579598,-0.036219479881261285,-0.03324942656290253,-0.025156070600242275,-0.03324942656290253
2018-10-09,97.02403717799837,95.84385015008895,96.5920756460047,97.66976889063776,96.5920756460047,95.55937715497058,97.61151264712169,-0.026230989489195333,-0.047576621525303064,-0.024395789808445367,-0.039012646766421466,-0.035421961202682484,-0.02774431140201694,-0.035421961202682484
2018-10-10,97.22690187639792,95.92371753235489,96.5115810203884,97.6244029189965,96.5115810203884,95.21543320761782,97.35497684066921,-0.0241949645785261,-0.05100464989987474,-0.026959805118245028,-0.03821184896694607,-0.03622578851037228,-0.02819590788369164,-0.03622578851037228
2018-10-11,97.46360778003093,96.0483188035068,96.66494602466015,97.77168704609876,96.66494602466015,95.01621814900263,97.34446523943281,-0.021819296854661774,-0.05299019108712644,-0.02706486611099046,-0.036962522634726436,-0.034694270380637326,-0.02672976506343261,-0.034694270380637326
2018-10-12,97.78145661900724,96.19866669304383,96.9694684958626,98.1156632409194,96.9694684958626,94.93789427980349,97.19491634500395,-0.018629248713765034,-0.05377083121202886,-0.028559572289366564,-0.03545504541835642,-0.031653278807802,-0.02330564707938032,-0.031653278807802
2018-10-15,97.83270724874932,96.17516380466064,96.85187433320375,98.21910956340352,96.85187433320375,94.8519082929653,96.9826669351866,-0.01811487849723359,-0.05462783830567175,-0.030680955435810175,-0.035690699333191245,-0.032827585768625434,-0.022275888571275937,-0.032827585768625434
2018-10-16,97.4966280093541,95.96671498501551,96.62625887555168,97.83782943885664,96.62625887555168,95.08432586134971,96.94526649282994,-0.021487893658401536,-0.052311373587211274,-0.03105476409870933,-0.03778073097488488,-0.03508060408517921,-0.026071349277803524,-0.03508060408517921
2018-10-17,96.9961715694282,95.6305376315056,95.94173298036698,97.29228122852544,95.94173298036698,94.95066447586856,96.90297842276588,-0.02651065901103633,-0.05364355293079481,-0.03147742345595661,-0.041151444741711396,-0.04191634750478501,-0.03150201996458357,-0.04191634750478501
2018-10-18,96.90788767496942,95.66509041005386,96.03243346814652,97.1794869667419,96.03243346814652,94.99238044968115,96.70451956666781,-0.027396708726669772,-0.053227777212096816,-0.03346097324745545,-0.040804998066708675,-0.04101060344622487,-0.03262483272339167,-0.04101060344622487
2018-10-19,96.5335044882114,95.072661152234,95.44788876396385,96.92163253445392,95.44788876396385,94.66205804479783,96.51202116915039,-0.03115415642648467,-0.05652004208668515,-0.03538494965126404,-0.04674504558732584,-0.046847924785257566,-0.035191649881553655,-0.046847924785257566
2018-10-22,97.01172152211696,95.2762990093468,95.6660572559741,97.15259047078924,95.6660572559741,95.2103251291918,96.6308328690335,-0.026354593952483407,-0.051055561212368206,-0.03419745453431999,-0.044703251512708264,-0.044669272605529664,-0.03289257443600513,-0.044669272605529664
2018-10-23,97.31714741221748,95.60185039805783,96.12230369944716,97.41231141478104,96.12230369944716,95.2273520572786,97.24516626467715,-0.023289227106926047,-0.05088585683738922,-0.028057336109786002,-0.04143907997860341,-0.04011315041113406,-0.030307177049360146,-0.04011315041113406
2018-10-24,97.3426381324794,95.60408155766044,96.0938627097758,97.3487606815432,96.0938627097758,94.83828675049591,97.23927207694189,-0.02303339283978345,-0.05476360180565454,-0.028116247135896,-0.04141670904757555,-0.040397164952235665,-0.030939794107912366,-0.040397164952235665
